Farmaco;Masa Molar Fármaco;Parametro de Solubilidad del Farmaco;Temperatura de Fusión (K);Entalpia de Fusión (kJ/mol);Volumen Molar del Fármaco;Solvente 1;Masa Molar Solv 1;Solvente 2;Masa Molar Solv 2;PS Solvente 1;PS Solvente 2;Volumen Molar Solventes 1;Volumen Molar Solventes 2;x_1;x_2;w_1;w_2;Temperatura de Estudio;x_3
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,250658461;0,749341539;0,3;0,7;293,15;0,000737
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,250658461;0,749341539;0,3;0,7;298,15;0,000853
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,250658461;0,749341539;0,3;0,7;303,15;0,000968
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,250658461;0,749341539;0,3;0,7;308,15;0,001078
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,250658461;0,749341539;0,3;0,7;313,15;0,001239
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,250658461;0,749341539;0,3;0,7;318,15;0,001341
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,295911232;0,704088768;0,35;0,65;278,15;0,000434
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,295911232;0,704088768;0,35;0,65;283,15;0,000528
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,295911232;0,704088768;0,35;0,65;288,15;0,000641
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,295911232;0,704088768;0,35;0,65;293,15;0,000732
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,295911232;0,704088768;0,35;0,65;298,15;0,000823
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,295911232;0,704088768;0,35;0,65;303,15;0,000926
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,295911232;0,704088768;0,35;0,65;308,15;0,001057
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,295911232;0,704088768;0,35;0,65;313,15;0,001191
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,295911232;0,704088768;0,35;0,65;318,15;0,001284
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,342252844;0,657747156;0,4;0,6;278,15;0,000435
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,342252844;0,657747156;0,4;0,6;283,15;0,000506
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,342252844;0,657747156;0,4;0,6;288,15;0,000621
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,342252844;0,657747156;0,4;0,6;293,15;0,000719
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,342252844;0,657747156;0,4;0,6;298,15;0,000814
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,342252844;0,657747156;0,4;0,6;303,15;0,000898
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,342252844;0,657747156;0,4;0,6;308,15;0,001055
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,342252844;0,657747156;0,4;0,6;313,15;0,001137
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,342252844;0,657747156;0,4;0,6;318,15;0,001269
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,389723074;0,610276926;0,45;0,55;278,15;0,000412
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,389723074;0,610276926;0,45;0,55;283,15;0,000504
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,389723074;0,610276926;0,45;0,55;288,15;0,000605
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,389723074;0,610276926;0,45;0,55;293,15;0,00069
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,389723074;0,610276926;0,45;0,55;298,15;0,000784
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,389723074;0,610276926;0,45;0,55;303,15;0,000876
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,389723074;0,610276926;0,45;0,55;308,15;0,000994
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,389723074;0,610276926;0,45;0,55;313,15;0,001118
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,389723074;0,610276926;0,45;0,55;318,15;0,001236
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,438363661;0,561636339;0,5;0,5;278,15;0,000399
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,438363661;0,561636339;0,5;0,5;283,15;0,000493
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,438363661;0,561636339;0,5;0,5;288,15;0,000596
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,438363661;0,561636339;0,5;0,5;293,15;0,000691
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,438363661;0,561636339;0,5;0,5;298,15;0,000767
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,438363661;0,561636339;0,5;0,5;303,15;0,000861
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,438363661;0,561636339;0,5;0,5;308,15;0,000996
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,438363661;0,561636339;0,5;0,5;313,15;0,001106
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,438363661;0,561636339;0,5;0,5;318,15;0,0012
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,488218427;0,511781573;0,55;0,45;278,15;0,000384
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,488218427;0,511781573;0,55;0,45;283,15;0,000485
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,488218427;0,511781573;0,55;0,45;288,15;0,000574
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,488218427;0,511781573;0,55;0,45;293,15;0,000651
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,488218427;0,511781573;0,55;0,45;298,15;0,000757
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,488218427;0,511781573;0,55;0,45;303,15;0,00083
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,488218427;0,511781573;0,55;0,45;308,15;0,000952
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,488218427;0,511781573;0,55;0,45;313,15;0,001059
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,488218427;0,511781573;0,55;0,45;318,15;0,001161
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,539333408;0,460666592;0,6;0,4;278,15;0,000386
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,539333408;0,460666592;0,6;0,4;283,15;0,000466
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,539333408;0,460666592;0,6;0,4;288,15;0,000566
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,539333408;0,460666592;0,6;0,4;293,15;0,00064
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,539333408;0,460666592;0,6;0,4;298,15;0,000732
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,539333408;0,460666592;0,6;0,4;303,15;0,00081
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,539333408;0,460666592;0,6;0,4;308,15;0,000942
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,539333408;0,460666592;0,6;0,4;313,15;0,001052
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,539333408;0,460666592;0,6;0,4;318,15;0,00115
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,591757001;0,408242999;0,65;0,35;278,15;0,000368
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,591757001;0,408242999;0,65;0,35;283,15;0,000465
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,591757001;0,408242999;0,65;0,35;288,15;0,000545
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,591757001;0,408242999;0,65;0,35;293,15;0,000631
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,591757001;0,408242999;0,65;0,35;298,15;0,000713
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,591757001;0,408242999;0,65;0,35;303,15;0,000799
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,591757001;0,408242999;0,65;0,35;308,15;0,000908
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,591757001;0,408242999;0,65;0,35;313,15;0,001028
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,591757001;0,408242999;0,65;0,35;318,15;0,0011
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,645540109;0,354459891;0,7;0,3;278,15;0,000365
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,645540109;0,354459891;0,7;0,3;283,15;0,000446
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,645540109;0,354459891;0,7;0,3;288,15;0,000539
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,645540109;0,354459891;0,7;0,3;293,15;0,000621
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,645540109;0,354459891;0,7;0,3;298,15;0,000687
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,645540109;0,354459891;0,7;0,3;303,15;0,000775
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,645540109;0,354459891;0,7;0,3;308,15;0,000892
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,645540109;0,354459891;0,7;0,3;313,15;0,000996
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,645540109;0,354459891;0,7;0,3;318,15;0,001082
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,700736313;0,299263687;0,75;0,25;278,15;0,000365
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,700736313;0,299263687;0,75;0,25;283,15;0,000434
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,700736313;0,299263687;0,75;0,25;288,15;0,000518
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,700736313;0,299263687;0,75;0,25;293,15;0,000599
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,700736313;0,299263687;0,75;0,25;298,15;0,000687
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,700736313;0,299263687;0,75;0,25;303,15;0,00076
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,700736313;0,299263687;0,75;0,25;308,15;0,000868
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,700736313;0,299263687;0,75;0,25;313,15;0,000998
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,700736313;0,299263687;0,75;0,25;318,15;0,001062
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,757402045;0,242597955;0,8;0,2;278,15;0,00035
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,757402045;0,242597955;0,8;0,2;283,15;0,000425
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,757402045;0,242597955;0,8;0,2;288,15;0,000516
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,757402045;0,242597955;0,8;0,2;293,15;0,00059
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,757402045;0,242597955;0,8;0,2;298,15;0,000663
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,757402045;0,242597955;0,8;0,2;303,15;0,000746
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,757402045;0,242597955;0,8;0,2;308,15;0,000852
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,757402045;0,242597955;0,8;0,2;313,15;0,00096
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,757402045;0,242597955;0,8;0,2;318,15;0,001034
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,815596784;0,184403216;0,85;0,15;278,15;0,00034
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,815596784;0,184403216;0,85;0,15;283,15;0,000416
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,815596784;0,184403216;0,85;0,15;288,15;0,000504
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,815596784;0,184403216;0,85;0,15;293,15;0,000584
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,815596784;0,184403216;0,85;0,15;298,15;0,000634
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,815596784;0,184403216;0,85;0,15;303,15;0,000723
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,815596784;0,184403216;0,85;0,15;308,15;0,000833
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,815596784;0,184403216;0,85;0,15;313,15;0,000939
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,815596784;0,184403216;0,85;0,15;318,15;0,001018
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,875383261;0,124616739;0,9;0,1;278,15;0,000328
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,875383261;0,124616739;0,9;0,1;283,15;0,000404
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,875383261;0,124616739;0,9;0,1;288,15;0,000485
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,875383261;0,124616739;0,9;0,1;293,15;0,000556
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,875383261;0,124616739;0,9;0,1;298,15;0,000638
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,875383261;0,124616739;0,9;0,1;303,15;0,000711
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,875383261;0,124616739;0,9;0,1;308,15;0,000801
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,875383261;0,124616739;0,9;0,1;313,15;0,00092
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,875383261;0,124616739;0,9;0,1;318,15;0,000973
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,936827688;0,063172312;0,95;0,05;278,15;0,000328
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,936827688;0,063172312;0,95;0,05;283,15;0,000397
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,936827688;0,063172312;0,95;0,05;288,15;0,000473
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,936827688;0,063172312;0,95;0,05;293,15;0,000542
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,936827688;0,063172312;0,95;0,05;298,15;0,000617
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,936827688;0,063172312;0,95;0,05;303,15;0,000689
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,936827688;0,063172312;0,95;0,05;308,15;0,000783
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,936827688;0,063172312;0,95;0,05;313,15;0,000901
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;0,936827688;0,063172312;0,95;0,05;318,15;0,000958
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;1;0;1;0;278,15;0,000316
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;1;0;1;0;283,15;0,000385
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;1;0;1;0;288,15;0,000465
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;1;0;1;0;293,15;0,000532
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;1;0;1;0;298,15;0,000602
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;1;0;1;0;303,15;0,000666
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;1;0;1;0;308,15;0,000775
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;1;0;1;0;313,15;0,000865
Sulfadiazine;250,28;28,89;532,65;44,3;150;acetonitrile;41,05;Methanol;32,04;24,8;29,6;53;41;1;0;1;0;318,15;0,000935
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0;1;0;1;278,15;0,00000623
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0;1;0;1;283,15;0,0000087
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0;1;0;1;288,15;0,0000106
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0;1;0;1;293,15;0,0000134
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0;1;0;1;298,15;0,0000171
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0;1;0;1;303,15;0,0000209
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0;1;0;1;308,15;0,0000258
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0;1;0;1;313,15;0,0000316
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0;1;0;1;318,15;0,0000426
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0,015046019;0,984953981;0,05;0,95;278,15;0,00000631
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0,015046019;0,984953981;0,05;0,95;283,15;0,00000908
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0,015046019;0,984953981;0,05;0,95;288,15;0,0000114
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0,015046019;0,984953981;0,05;0,95;293,15;0,0000142
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0,015046019;0,984953981;0,05;0,95;298,15;0,0000182
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0,015046019;0,984953981;0,05;0,95;303,15;0,0000232
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0,015046019;0,984953981;0,05;0,95;308,15;0,0000283
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0,015046019;0,984953981;0,05;0,95;313,15;0,0000345
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0,015046019;0,984953981;0,05;0,95;318,15;0,0000458
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0,031241529;0,968758471;0,1;0,9;278,15;0,0000065
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0,031241529;0,968758471;0,1;0,9;283,15;0,00000958
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0,031241529;0,968758471;0,1;0,9;288,15;0,0000121
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0,031241529;0,968758471;0,1;0,9;293,15;0,0000151
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0,031241529;0,968758471;0,1;0,9;298,15;0,0000193
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0,031241529;0,968758471;0,1;0,9;303,15;0,000025
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0,031241529;0,968758471;0,1;0,9;308,15;0,0000307
Sulfamerazine;264,3;28,1;508,45;41,3;164,5;ethylene glycol;62,07;Water;18,01528;34,9;47,9;56;18;0,031241529;0,968758471;0,1;0,9;313,15;0,0000376
